station_id	station_name	lon	lat	altitude	station_type	x_coord	y_coord	record_status
30507	伊凯	100.090	54.190			-332084.9062	6199955.5000	0
30514	乌思季-乌达	103.030	54.180			-133311.1250	6191738.5000	0
30521	日加洛沃	105.230	54.810			15392.3408	6263240.0000	0
30526		107.110	54.510			141953.3281	6230043.5000	0
30537	索尔涅特那亚	108.280	54.040			222479.1094	6178006.0000	0
30542	塔扎	111.160	54.860			411601.3438	6282109.0000	0
30544		110.410	54.410			364450.5000	6227119.0000	0
30549	卡拉夫季特	111.960	54.210			470366.2500	6210751.0000	0
30551		113.070	54.860			538964.0625	6291481.5000	0
30554	巴格达林	113.590	54.490			577398.0625	6251805.0000	0
30555	特罗伊茨基-普里伊斯克	113.140	54.630			545864.1250	6265329.0000	0
30567		115.010	54.010			678246.5625	6205858.5000	0
30576	图皮克	119.910	54.440			1000455.0625	6297559.5000	0
30597		122.910	54.040			1208137.6250	6286253.5000	0
30599		124.770	54.090			1330773.8750	6316287.0000	0
30605		101.110	53.310			-267204.5625	6095663.0000	0
30606		102.510	53.510			-170475.4062	6115446.5000	0
30612	巴拉甘斯克	103.080	54.010			-130316.5625	6172072.5000	0
30617		103.010	53.110			-137191.5312	6068776.0000	0
30618	博汉	103.780	53.140			-84067.7656	6071334.0000	0
30620		106.810	53.110			124783.7656	6068532.5000	0
30622	卡丘格	105.910	53.980			61800.2344	6167614.5000	0
30627	巴彦代	105.540	53.110			37230.2812	6067470.5000	0
30632		108.610	53.810			245839.8594	6152330.0000	0
30635	乌斯季巴尔古津	109.030	53.430			276242.9062	6109815.5000	0
30636	巴尔古津	109.640	53.630			316926.2500	6134636.5000	0
30637		107.310	53.210			158975.2812	6080724.0000	0
30638		108.710	53.210			255285.7031	6083717.5000	0
30649		111.710	53.110			462253.1562	6083384.5000	0
30650	罗曼诺夫卡	112.790	53.210			535584.4375	6100377.0000	0
30651		113.410	53.910			571133.1250	6184071.0000	0
30655		113.710	53.510			595583.8750	6140051.5000	0
30657		112.710	53.210			530095.9375	6099937.0000	0
30658		113.610	53.110			592837.7500	6093733.0000	0
30664	通戈哥琴	115.630	53.540			726015.0625	6156580.0000	0
30667		155.810	53.110			3344647.2500	6965303.0000	0
30669	济洛沃	117.490	53.080			859184.5625	6119402.0000	0
30673	莫戈恰	119.740	53.760			1001023.1875	6218308.5000	0
30675	克谢尼耶夫斯卡亚	118.730	53.560			936157.8750	6185461.0000	0
30679	格尔比齐	119.230	53.110			977566.5000	6139304.5000	0
30682	阿马扎尔	120.880	53.880			1075519.0000	6244168.5000	0
30683	耶罗费伊巴甫洛维奇	121.940	53.980			1144596.2500	6267670.0000	0
30686	伊格纳西诺	122.410	53.480			1186297.3750	6216712.0000	0
30688	波克罗夫卡	121.560	53.360			1131303.2500	6192978.0000	0
30692	斯科沃罗季诺	123.980	54.010			1280089.1250	6296602.0000	0
30695	贾林达	123.910	53.480			1287256.2500	6235865.5000	0
30700		100.310	52.110			-328756.0938	5961097.5000	0
30703	因加	101.990	52.980			-207954.6250	6055709.0000	0
30708		101.010	52.010			-280187.1250	5947522.5000	0
30710	伊尔库茨克	104.330	52.280			-46849.1484	5972670.0000	0
30712		103.610	52.710			-96487.5703	6022284.5000	0
30713	乌斯季奥尔登斯基	104.780	52.830			-15240.7617	6035330.5000	0
30714		103.010	52.510			-138601.2344	6000170.5000	0
30715	安加尔斯克	103.860	52.490			-79430.3281	5996931.0000	0
30718		104.210	52.210			-55304.9414	5964754.5000	0
30719		104.310	52.210			-48304.4414	5964701.0000	0
30726	苏哈亚	107.140	52.580			148870.3438	6008384.0000	0
30727		105.410	52.010			28799.2148	5941811.5000	0
30729	卡班斯克	106.660	52.060			116498.7969	5948441.0000	0
30731	戈里亚钦斯克	108.290	52.990			227253.2344	6057482.5000	0
30739	霍林斯克	109.790	52.180			335366.0000	5969404.5000	0
30741	扎莫克塔	109.980	52.780			345137.5938	6038469.5000	0
30745	索斯诺沃奥焦尔斯科耶	111.560	52.540			456347.6562	6017631.0000	0
30751		113.370	52.710			580305.0000	6046681.0000	0
30757		112.610	52.110			533099.7500	5974089.5000	0
30758	赤塔	113.490	52.090			594795.6250	5976943.0000	0
30764	乌苏格利	115.180	52.660			705973.3750	6053011.5000	0
30765		116.210	52.560			778417.5000	6049550.5000	0
30766	车尔尼雪夫斯克	117.010	52.540			833976.1875	6053942.0000	0
30767		115.010	52.310			698347.6875	6012045.5000	0
30768	涅尔琴斯克（尼布楚）	116.540	52.010			808678.6875	5989981.0000	0
30772	乌斯季卡拉	118.810	52.710			955416.5625	6089818.0000	0
30777	斯列坚斯克	117.710	52.240			886790.6875	6026214.0000	0
30781		120.040	52.760			1038970.9375	6108133.5000	0
30791		104.410	52.280			-41255.2930	5972633.5000	0
30802		100.990	51.690			-283096.9375	5911220.0000	0
30803		102.410	51.710			-182817.8281	5910076.0000	0
30806		102.110	51.610			-204326.5938	5899320.0000	0
30811	通卡	102.540	51.740			-173557.0938	5913245.0000	0
30813		104.810	51.910			-13368.3311	5930384.0000	0
30814		103.710	51.710			-91064.1484	5908238.0000	0
30815	哈马尔达坂山	103.610	51.540			-98399.9922	5889029.0000	0
30818		103.610	51.110			-99099.6875	5840275.0000	0
30823	乌兰乌德	107.610	51.840			183831.0625	5924886.0000	0
30824		105.130	51.580			9197.0947	5892870.5000	0
30829	新谢连金斯克	106.660	51.110			118347.5391	5840578.0000	0
30837		108.810	51.010			272017.5312	5833591.5000	0
30838	彼得罗夫斯基-扎沃德	108.880	51.330			275560.6562	5870016.0000	0
30844	希洛克	110.480	51.360			388898.0000	5878902.5000	0
30845		111.180	51.560			437064.0938	5904541.5000	0
30846	乌寥特	112.480	51.360			530587.1250	5888396.0000	0
30849		111.710	51.010			478805.3438	5844832.5000	0
30851		112.640	51.860			537438.8750	5945890.5000	0
30856		114.560	51.490			676249.6250	5916047.0000	0
30858		113.710	51.210			619144.5625	5878749.5000	0
30859	阿金斯科耶	114.530	51.110			678366.5000	5872963.0000	0
30862	石勒喀	116.040	51.880			775478.2500	5971200.5000	0
30866		116.610	51.510			820356.4375	5934141.5000	0
30874	舍洛普吉诺	117.580	51.660			886319.3125	5959588.5000	0
30879	涅尔钦斯基扎沃德	119.630	51.330			1035364.7500	5942837.0000	0
30911		102.810	50.710			-157150.6875	5796084.5000	0
30915		103.610	50.410			-100235.3125	5761146.5000	0
30916		104.810	50.510			-13679.5488	5771728.0000	0
30925	恰克图	106.460	50.380			105333.7812	5757836.0000	0
30934	比库拉	107.590	50.610			186149.7969	5785497.5000	0
30935	红奇科伊	108.760	50.380			271212.7188	5762306.5000	0
30944		110.210	50.510			374927.0312	5781800.5000	0
30947		110.360	50.160			387894.3438	5742968.0000	0
30948		111.110	50.010			443168.3438	5729315.0000	0
30949	克拉	111.980	49.580			509651.6562	5685326.0000	0
30957	阿克沙	113.280	50.280			597630.8125	5771321.0000	0
30961	奥洛维杨纳亚	115.590	50.960			755386.8750	5863917.0000	0
30964		114.810	50.510			705090.3125	5807451.0000	0
30967	索洛维约夫斯克	115.760	49.910			780601.3125	5747475.5000	0
30968		116.680	50.110			844323.5625	5777566.5000	0
30969		117.210	49.710			888098.5625	5737620.5000	0
30971	亚历山德罗夫斯基扎沃德	117.940	50.930			922557.9375	5880903.0000	0
30972	多诺	118.590	50.890			969235.4375	5882767.5000	0
30976		118.510	50.610			967967.6875	5850623.5000	0
30978	凯拉斯图伊	118.390	49.840			971387.9375	5763444.0000	0
31004	阿尔丹	125.380	58.630			1260054.3750	6845390.0000	0
31005		126.310	58.910			1309337.1250	6890437.0000	0
31007		125.310	58.310			1263734.1250	6807152.0000	0
31011		127.110	59.610			1338622.2500	6983355.5000	0
31016		128.510	58.610			1450594.7500	6886863.0000	0
31041		133.010	59.610			1686904.8750	7075530.5000	0
31054	乌斯季-尤多马	135.160	59.190			1827810.2500	7066280.0000	0
31062		137.710	59.710			1955939.8750	7175403.0000	0
31073		136.710	55.610			2054540.5000	6695523.5000	0
31083		144.710	59.910			2343399.0000	7353321.0000	0
31086		144.810	59.410			2373051.5000	7300476.5000	0
31087		141.810	58.810			2229995.5000	7162762.0000	0
31092		148.610	59.710			2569059.2500	7430278.0000	0
31093		150.110	59.610			2656474.2500	7459925.5000	0
31096		149.110	59.510			2607063.2500	7421963.5000	0
31097		146.310	59.110			2471992.7500	7305069.0000	0
31102		126.110	57.610			1330708.1250	6736642.0000	0
31137	托科	131.140	56.290			1682252.1250	6664012.0000	0
31152		136.160	57.660			1944019.6250	6912397.5000	0
31158		136.310	56.610			1992381.8750	6798008.0000	0
31163		140.110	57.710			2178110.5000	7002041.0000	0
31173		136.760	55.660			2055786.3750	6702102.0000	0
31174	大尚塔尔岛	137.540	54.840			2135805.5000	6628870.5000	0
31199	乌纳哈	126.810	55.040			1441339.2500	6452855.0000	0
31235		134.310	55.410			1910961.3750	6624246.5000	0
31253	博姆纳克	128.940	54.730			1588148.3750	6451223.5000	0
31263	洛克沙克	130.460	54.740			1686421.0000	6478038.0000	0
31285		134.410	54.510			1948492.5000	6526604.5000	0
31286		135.310	54.710			1999067.2500	6566995.5000	0
31288		135.710	54.110			2046180.0000	6509429.0000	0
31299	特格达	126.360	53.110			1460764.8750	6229089.5000	0
31300	结雅	127.310	53.710			1508881.0000	6310787.0000	0
31306		128.760	53.540			1609780.6250	6315138.5000	0
31311	奥戈龙	129.080	53.980			1618560.0000	6369558.0000	0
31318	诺拉河	130.030	53.080			1707437.3750	6285778.0000	0
31329	埃基姆昌	132.990	53.080			1904013.0000	6340964.5000	0
31331		133.010	53.710			1884714.1250	6410668.0000	0
31338		133.980	53.140			1967345.6250	6367328.5000	0
24261		130.410	67.810			1265602.5000	8032267.5000	0
24263		134.610	67.610			1476727.8750	8066179.5000	0
24266	上扬斯克	133.410	67.580			1419797.0000	8044429.0000	0
24275		137.210	67.310			1614766.8750	8069911.0000	0
24329		114.290	66.260			486895.4688	7684490.5000	0
24338		117.410	66.010			653787.4375	7670559.5000	0
24343	日甘斯克	123.410	66.780			947711.2500	7819438.5000	0
24361		131.610	66.710			1363334.5000	7908379.0000	0
24371		136.810	66.810			1616694.3750	8000921.5000	0
24382	乌斯季-莫马	143.240	66.460			1945490.2500	8076311.0000	0
24396		150.410	66.310			2294317.5000	8215520.0000	0
24421		111.510	65.810			345383.9375	7614310.0000	0
24449		124.110	65.210			1023222.9375	7626626.0000	0
24477		135.910	65.210			1637696.1250	7788909.5000	0
24488		143.210	65.110			2011179.1250	7914446.0000	0
24507	图拉河	100.240	64.280			-262256.0312	7413132.0000	0
24525		112.410	64.610			404820.1250	7464125.5000	0
24538		116.910	64.010			658995.8750	7413062.0000	0
24544		123.510	64.510			1008486.1250	7532559.0000	0
24557		126.610	64.210			1183206.7500	7530351.0000	0
24561		130.690	65.010			1375052.2500	7683144.0000	0
24585		143.210	64.510			2040629.0000	7843705.0000	0
24588		142.010	64.210			1993950.0000	7783455.5000	0
24598		148.040	64.180			2300427.7500	7913688.0000	0
24606		103.980	63.590			-57137.0469	7319836.5000	0
24629		113.640	63.220			487488.1562	7294858.5000	0
24639	纽尔巴	118.340	63.290			750087.5625	7333605.5000	0
24641	维柳伊斯克	121.630	63.780			922917.6875	7422883.5000	0
24643		124.810	63.910			1093801.2500	7472105.5000	0
24644		120.310	63.410			857624.7500	7364841.5000	0
24652	尚加雷	127.480	63.980			1236695.2500	7512861.5000	0
24656	巴塔迈	129.490	63.530			1359191.7500	7484741.0000	0
24661		130.310	64.010			1388047.8750	7554886.0000	0
24668		132.110	63.210			1512064.1250	7484846.0000	0
24671	通波	135.880	63.960			1686054.5000	7637241.5000	0
24678		137.960	63.060			1833096.3750	7568017.0000	0
24679		139.310	63.010			1907243.6250	7588208.5000	0
24684		141.910	63.110			2040325.8750	7652858.0000	0
24687		137.910	63.010			1832505.5000	7561181.0000	0
24688	奥伊米亚康	143.160	63.260			2098667.7500	7696949.0000	0
24691		145.610	63.810			2197537.7500	7814785.5000	0
24698		146.910	63.110			2300373.7500	7764917.5000	0
24713		108.440	62.890			195773.7188	7235336.0000	0
24718		108.210	62.110			185898.7344	7138074.5000	0
24724	切尔尼雪夫斯基	112.490	63.040			424481.3125	7267006.5000	0
24725		112.410	62.510			425002.4375	7200826.5000	0
24726	米尔内	113.880	62.540			508756.7500	7211625.5000	0
24737		116.110	62.210			640698.3125	7184150.0000	0
24738	孙塔尔	117.660	62.160			730412.8750	7188979.5000	0
24739		118.610	62.010			787470.9375	7178052.0000	0
24753		129.510	62.110			1404589.8750	7313660.5000	0
24758		126.710	62.010			1249752.0000	7263283.5000	0
24761		131.110	62.610			1477609.7500	7397358.0000	0
24763		134.610	62.810			1662360.5000	7477972.0000	0
24766		133.510	62.310			1620460.1250	7399971.0000	0
24768	丘拉普恰	132.610	62.040			1580116.8750	7353085.5000	0
24771		136.810	62.710			1785579.1250	7505295.5000	0
24790		148.180	62.790			2382700.0000	7759466.5000	0
24796		149.610	62.510			2471528.7500	7763984.0000	0
24799		149.510	62.110			2488369.0000	7717009.0000	0
24802		102.810	61.740			-127872.7031	7090784.0000	0
24807		100.510	61.310			-264544.8125	7042640.0000	0
24817	叶尔博加琼	108.030	61.280			178673.3906	7035625.0000	0
24826		114.310	61.410			546707.7500	7075066.5000	0
24843		124.810	61.910			1144488.3750	7227738.0000	0
24856	波克罗夫斯卡亚	129.160	61.490			1403813.1250	7234584.0000	0
24859		128.910	61.210			1397975.1250	7197682.0000	0
24871		135.510	61.810			1749624.0000	7375819.5000	0
24878		138.010	61.110			1916344.0000	7341759.0000	0
24898		147.910	61.610			2431399.0000	7620891.0000	0
24908	瓦纳瓦拉	102.280	60.340			-163617.0938	6920492.5000	0
24918		108.010	60.010			182298.6719	6881039.5000	0
24923	连斯克	114.890	60.730			589127.1250	6995726.0000	0
24933		119.210	61.010			839900.4375	7061510.0000	0
24934		116.240	60.540			671882.3750	6981521.5000	0
24944	奥寥克明斯克	120.430	60.380			923596.5625	6996772.0000	0
24946		124.010	60.610			1129938.2500	7062249.0000	0
24955		127.910	60.510			1360639.6250	7100513.5000	0
24959	雅库茨克	129.730	62.030			1419420.5000	7307298.0000	0
24962	阿姆加	131.990	60.910			1583737.0000	7209668.0000	0
24966	乌斯季马亚	134.460	60.390			1743332.7500	7191444.5000	0
24967		130.010	60.480			1483627.2500	7127811.5000	0
24988	阿尔卡	142.340	60.090			2202587.5000	7317778.5000	0
24995		148.210	60.510			2505287.7500	7507114.0000	0
25017		154.460	69.190			2294174.0000	8650076.0000	0
25034	布赫塔-安巴奇克	162.310	69.630			2584611.7500	8899209.0000	0
25044		166.510	69.410			2766796.2500	8990585.0000	0
25051		170.310	69.710			2886248.0000	9134137.0000	0
25052		170.610	69.710			2897419.2500	9143094.0000	0
25053		172.710	69.910			2957103.0000	9227844.0000	0
25056		174.010	69.510			3040006.7500	9226219.0000	0
25062		175.780	69.890			3068931.5000	9321266.0000	0
25077		179.380	69.230			3256934.5000	9372542.0000	0
25121		158.710	68.710			2505911.0000	8699252.0000	0
25126		161.510	68.310			2651509.2500	8728383.0000	0
25138		164.180	68.130			2775071.0000	8783213.0000	0
25150		170.680	68.910			2968564.0000	9060096.0000	0
25151		170.610	68.810			2974395.0000	9047390.0000	0
25173	施密特角	-179.360	68.910			3331173.5000	9384278.0000	0
25241		166.110	67.810			2878684.5000	8804767.0000	0
25248	伊利尔涅伊	167.980	67.260			2998408.2500	8802976.0000	0
25273		178.810	67.810			3369183.2500	9214954.0000	0
25282		-170.820	67.840			3724094.5000	9597770.0000	0
25325	乌斯季-奥洛伊	159.430	66.560			2688217.0000	8476117.0000	0
25335		164.210	66.510			2899299.2500	8608568.0000	0
25356		173.340	66.390			3285952.2500	8887884.0000	0
25378	埃格韦基诺特	-179.110	66.360			3579118.2500	9152696.0000	0
25392		171.910	66.910			3185251.7500	8892287.0000	0
25399	乌厄连	-169.820	66.180			3924787.5000	9497010.0000	0
25400	济良卡	150.910	65.740			2351444.0000	8161586.5000	0
25434		161.710	65.410			2870412.5000	8416213.0000	0
25448		168.680	65.280			3184460.0000	8620557.0000	0
25449		168.610	65.210			3186967.2500	8611136.0000	0
25456		173.310	65.410			3367081.7500	8790161.0000	0
25469		176.710	65.110			3529814.2500	8882314.0000	0
25496		171.010	65.510			3264107.0000	8721335.0000	0
25503		153.980	64.760			2556502.5000	8128276.0000	0
25526		161.010	64.110			2929738.7500	8256634.5000	0
25538	上品仁纳	164.240	64.230			3069042.2500	8369255.0000	0
25561		174.210	64.810			3454095.0000	8763507.0000	0
25563	阿纳德尔河	177.540	64.740			3595007.0000	8878042.0000	0
25568		176.410	64.110			3603466.5000	8777094.0000	0
25594	布赫塔-普罗维尼亚	-173.220	64.430			3976540.5000	9211830.0000	0
25595		172.310	64.410			3407952.2500	8657386.0000	0
25611		154.110	63.910			2615089.2500	8037387.5000	0
25621	克东河	158.930	64.010			2839362.2500	8184021.0000	0
25627		158.410	63.310			2860997.2500	8093786.0000	0
25648		167.910	63.110			3317891.5000	8376354.5000	0
25677	白令戈夫斯卡亚	179.330	63.060			3813126.7500	8792466.0000	0
25700		150.310	62.910			2485012.2500	7826418.5000	0
25701		150.010	62.710			2480934.7500	7796463.5000	0
25703	谢伊姆昌	152.430	62.930			2590898.0000	7884184.5000	0
25707		150.610	62.110			2545313.0000	7745592.0000	0
25715		155.710	62.510			2780139.7500	7929406.5000	0
25744	卡缅斯科耶	166.090	62.440			3284436.5000	8247378.5000	0
25777	布赫塔-加夫里尔	179.140	62.430			3859722.7500	8728422.0000	0
25802		152.410	61.810			2655193.2500	7761069.5000	0
25808		152.410	61.110			2695601.0000	7685215.5000	0
25816		156.710	61.510			2892562.7500	7852040.0000	0
25822		160.310	61.910			3045780.0000	8004332.5000	0
25858		172.310	61.210			3663399.2500	8350961.5000	0
25902	阿特卡	151.780	60.760			2682479.0000	7629941.0000	0
25904		150.710	60.610			2634111.5000	7584348.5000	0
25912		150.710	59.910			2672704.5000	7508732.0000	0
25913	马加丹	150.790	59.560			2696258.0000	7473341.5000	0
25914		150.510	59.410			2689181.5000	7449470.0000	0
25915		151.310	59.510			2727293.0000	7482546.0000	0
25917		150.410	59.010			2705412.5000	7403851.5000	0
25919		152.310	59.210			2798407.2500	7479130.5000	0
25922		155.910	60.910			2888912.5000	7764760.5000	0
25927		154.280	59.660			2878556.5000	7584417.5000	0
25932		160.410	60.690			3131630.2500	7881746.5000	0
25941		163.610	60.810			3282255.7500	7999870.0000	0
25954	科尔夫	166.010	60.360			3431073.0000	8038400.5000	0
25955		168.110	60.510			3521259.5000	8128379.0000	0
25956	阿普卡	169.680	60.440			3600899.2500	8179378.5000	0
25964		171.010	60.510			3657895.2500	8235859.0000	0
26012		22.010	57.910			-4624304.0000	8738473.0000	0
26027		23.310	59.310			-4445239.0000	8787941.0000	0
26029	帕克里	24.060	59.360			-4410005.0000	8757671.0000	0
26034		24.510	59.610			-4369203.5000	8757513.0000	0
26038	塔林	24.590	59.390			-4385456.5000	8736034.0000	0
26045	昆达	26.560	59.530			-4290808.5000	8659295.0000	0
26046	约赫维	27.390	59.340			-4272056.0000	8606771.0000	0
26050		27.810	60.010			-4196283.5000	8644756.0000	0
26058	纳尔瓦	28.130	59.380			-4236884.5000	8577627.0000	0
26059	金吉谢普	28.610	59.380			-4216178.5000	8556682.0000	0
26060		29.780	59.930			-4118799.7500	8553362.0000	0
26063	圣彼得堡	30.710	59.960			-4075843.5000	8516621.0000	0
26064		29.810	59.910			-4119195.0000	8550362.0000	0
26066		30.410	59.710			-4109942.5000	8507590.0000	0
26067		29.510	59.410			-4174540.5000	8520254.0000	0
26069	别洛戈尔卡	30.140	59.360			-4151169.0000	8488887.0000	0
26072	彼得要塞城	31.010	59.940			-4064399.0000	8502271.0000	0
26078	柳班	31.240	59.360			-4102562.7500	8442019.0000	0
26080		32.390	59.540			-4036422.5000	8409469.0000	0
26081		32.330	59.940			-4006198.2500	8447278.0000	0
26087		32.410	59.310			-4054377.0000	8388378.5000	0
26092	舒戈泽罗	34.210	59.960			-3920410.0000	8372135.5000	0
26094	季赫温	33.560	59.660			-3974029.7500	8371732.0000	0
26099	埃菲莫夫斯卡亚	34.710	59.510			-3933817.2500	8311339.0000	0
26115	里斯特纳	22.080	58.930			-4529565.5000	8814829.0000	0
26116	凯尔德拉	22.830	59.010			-4491805.0000	8786212.0000	0
26120		23.510	59.210			-4446013.5000	8770765.0000	0
26124	尼古拉	23.830	58.960			-4455144.0000	8736042.0000	0
26128	维尔祖	23.530	58.580			-4501412.5000	8719566.0000	0
26134	库斯伊库	24.740	58.980			-4415514.0000	8695983.0000	0
26135	蒂里	25.430	58.830			-4399704.5000	8652398.0000	0
26141	瓦尔凯-迈尔贾	26.240	59.140			-4338340.5000	8641275.0000	0
26144	约格瓦	26.430	58.760			-4363285.0000	8601428.0000	0
26145	蒂尔里科亚	26.960	58.880			-4330189.0000	8587559.0000	0
26157	格多夫	27.840	58.740			-4304210.0000	8536681.0000	0
26161		29.090	59.030			-4225032.5000	8506076.0000	0
26167	尼古拉耶夫斯科耶	29.810	58.580			-4231118.0000	8436377.0000	0
26179	诺夫哥罗德	31.260	58.530			-4170256.5000	8369202.5000	0
26184		32.240	58.860			-4098851.2500	8356057.0000	0
26188		32.710	58.610			-4097795.7500	8314277.5000	0
26196	赫沃伊纳亚	34.540	58.910			-3989497.2500	8264445.0000	0
26214	维尔桑迪	21.830	58.390			-4588529.0000	8784377.0000	0
26215	库雷萨雷（金吉谢普）	22.510	58.240			-4574049.0000	8740493.0000	0
26218	索尔韦	22.060	57.930			-4620441.5000	8737642.0000	0
26226	基努	23.980	58.110			-4524222.5000	8661176.0000	0
26227		23.210	57.810			-4583177.0000	8673612.0000	0
26229	艾纳日	24.380	57.880			-4527519.0000	8624139.0000	0
26231	派尔努	24.510	58.380			-4478070.0000	8658147.0000	0
26233	维尔杨迪	25.610	58.380			-4431364.5000	8607557.0000	0
26238	鲁伊耶纳	25.390	57.910			-4481691.5000	8579577.0000	0
26239		25.390	57.910			-4481691.5000	8579577.0000	0
26242	塔尔图	26.740	58.310			-4388819.0000	8550380.0000	0
26247	巴尔加	26.040	57.790			-4463996.5000	8539835.0000	0
26249	沃鲁	27.030	57.860			-4414794.5000	8500184.0000	0
26258	普斯科夫	28.430	57.830			-4355505.0000	8434315.0000	0
26264	斯特鲁吉-克拉斯内耶	29.110	58.280			-4287391.0000	8441729.0000	0
26268	德诺	29.960	57.830			-4286866.0000	8366056.5000	0
26275	旧鲁萨	31.330	58.030			-4208131.5000	8323062.0000	0
26283	奥库洛夫卡	33.330	58.380			-4087847.2500	8267876.0000	0
26289	瓦尔代	33.240	57.980			-4124122.2500	8236564.0000	0
26291	博罗维奇	33.910	58.430			-4056970.7500	8247904.0000	0
26298	博洛戈耶	34.060	57.910			-4091360.5000	8195632.5000	0
26310		22.510	57.110			-4674754.0000	8652318.0000	0
26313	考尔卡	22.610	57.760			-4612767.5000	8698171.0000	0
26318	斯藤	22.560	57.190			-4665545.0000	8656124.0000	0
26324	梅尔斯拉格斯	23.130	57.360			-4626385.5000	8642057.0000	0
26326	斯库尔特	24.430	57.330			-4573516.5000	8577949.0000	0
26335	普里耶库莱	25.340	57.330			-4534162.0000	8535165.0000	0
26339	左赛尼	25.930	57.140			-4524771.0000	8492267.0000	0
26346	阿卢克斯内	27.040	57.440			-4450205.0000	8465249.0000	0
26350		27.910	57.010			-4447836.5000	8389948.0000	0
26359	普希金斯基耶/戈雷	28.910	57.030			-4400967.5000	8345926.5000	0
26378	霍尔姆	31.190	57.160			-4285617.5000	8254646.5000	0
26381	杰米扬斯克	32.480	57.660			-4185205.5000	8241260.5000	0
26389	奥斯塔什科夫	33.130	57.140			-4196412.5000	8167978.5000	0
26403	帕维洛斯塔	21.190	56.890			-4749826.0000	8699599.0000	0
26406	利耶帕亚	21.030	56.490			-4792333.0000	8677033.0000	0
26414		21.710	56.710			-4744078.5000	8660345.0000	0
26416	萨尔杜斯	22.510	56.690			-4711945.5000	8619754.0000	0
26419		22.910	56.410			-4719503.5000	8578579.0000	0
26422	里加	24.990	56.940			-4583159.5000	8520405.0000	0
26425	叶尔加瓦	23.740	56.680			-4660050.5000	8559467.0000	0
26429	包斯卡	24.190	56.430			-4662291.5000	8518152.0000	0
26435	斯科里维里	25.140	56.640			-4602512.5000	8489361.0000	0
26436	齐拉尼	25.930	56.530			-4577057.0000	8443120.0000	0
26446	雷泽克内	27.290	56.540			-4515356.0000	8380096.0000	0
26447		26.240	56.860			-4535095.0000	8455142.0000	0
26459		28.910	56.330			-4459133.0000	8287780.0000	0
26462		29.910	56.910			-4365203.0000	8290632.0000	0
26479		31.660	56.510			-4316297.0000	8178331.5000	0
26487		32.090	56.280			-4314412.5000	8139537.0000	0
26498		34.330	56.280			-4206752.0000	8041002.0000	0
26499	斯塔里察	34.940	56.510			-4159195.5000	8034814.0000	0
26502	帕兰加	21.110	55.980			-4834461.5000	8634393.0000	0
26509	克莱佩达	21.080	55.740			-4857086.5000	8617746.0000	0
26515	泰尔希艾	22.260	55.980			-4785312.5000	8577286.0000	0
26517		21.490	55.710			-4842227.5000	8594946.0000	0
26518	洛库瓦	22.240	55.630			-4816979.0000	8551452.0000	0
26529	帕涅韦日斯	24.390	55.760			-4711497.5000	8455778.0000	0
26531	比尔扎伊	24.780	56.210			-4655445.0000	8472402.0000	0
26544	陶格夫匹尔斯	26.660	55.940			-4594479.0000	8361055.5000	0
26547	杜克什塔斯	26.310	55.530			-4645009.0000	8344795.0000	0
26551	达巴	27.560	56.110			-4539294.0000	8332407.0000	0
26566		29.910	55.810			-4455433.5000	8198549.5000	0
26578		31.210	55.610			-4410108.0000	8122285.5000	0
26585	别雷	32.960	55.860			-4306121.5000	8064826.5000	0
26595		34.290	55.840			-4243005.0000	8004402.0000	0
26600	希卢泰	21.480	55.360			-4873610.0000	8568919.0000	0
26603	尼达河	21.030	55.330			-4895620.5000	8589348.0000	0
26614		21.810	55.010			-4890137.5000	8525775.0000	0
26615		22.290	55.260			-4847279.5000	8520670.0000	0
26620	多特努瓦	23.880	55.410			-4764317.0000	8453349.0000	0
26629	考纳斯	23.840	54.890			-4810978.5000	8414911.0000	0
26633	乌泰纳	25.610	55.540			-4675839.5000	8379273.5000	0
26634	乌克梅尔盖	24.780	55.260			-4737083.0000	8397470.0000	0
26643	沙尔科夫希纳	27.480	55.380			-4604044.5000	8276848.5000	0
26645	伦图佩	26.330	55.060			-4683763.0000	8306244.5000	0
26649		27.410	54.710			-4663112.0000	8226058.5000	0
26657	多克希齐	27.760	54.890			-4631828.0000	8223806.0000	0
26659	列佩利	28.710	54.890			-4587258.5000	8178596.0000	0
26666	维捷布斯克	30.230	55.180			-4491555.0000	8131290.5000	0
26668	先诺	29.690	54.830			-4545697.0000	8127461.5000	0
26695	维亚济马	34.410	55.180			-4288312.0000	7941814.0000	0
26702	加里宁格勒	20.560	54.730			-4969029.0000	8568348.0000	0
26704		19.910	54.410			-5025442.0000	8578159.0000	0
26706		21.310	54.310			-4973470.5000	8498459.0000	0
26711		21.810	54.610			-4925227.5000	8495497.0000	0
26728	拉兹迪亚伊	23.530	54.240			-4880857.0000	8380207.5000	0
26730	维尔纽斯	25.110	54.640			-4775053.5000	8332550.5000	0
26732	维尔纽斯	25.290	54.640			-4766844.5000	8323684.5000	0
26745		26.910	54.490			-4704748.5000	8232570.0000	0
26748		26.810	54.210			-4732768.0000	8215066.0000	0
26749		27.210	54.110			-4722318.5000	8187549.0000	0
26759	鲍里索夫	28.510	54.280			-4646793.0000	8138391.5000	0
26763	奥尔沙	30.430	54.510			-4536067.0000	8066272.0000	0
26764		29.410	54.310			-4601348.5000	8097876.0000	0
